set,family,n_genes,n_dropped,ic_raw,ic_corrected,null_raw,null_corrected,p_raw,p_corrected,q_raw,q_corrected,pass_raw,pass_corrected
pathway|Loss of Function of TGFBR1 in Cancer,pathway,6,0,-0.031050353155616328,-0.04272939830907353,0.0560161562998405,0.123533223157319,0.8755622188905547,0.824087956021989,0.9115502399176352,0.8777593254654724,False,False
pathway|Loss of MECP2 Binding Ability to the NCoR SMRT Complex,pathway,7,0,0.06938450021156782,0.1674973056693304,0.06536866679686228,0.14225576432318962,0.42278860569715143,0.392303848075962,0.5762020564520889,0.5339548443340584,False,False
pathway|Loss of Nlp From Mitotic Centrosomes,pathway,49,0,0.10979280297217997,0.28024484715550185,0.04980033066199822,0.11074392325418711,0.005497251374312844,0.001999000499750125,0.024821285009669077,0.010431969944675903,True,True
pathway|Loss of Function of MECP2 in Rett Syndrome,pathway,12,0,0.05152240104393212,0.1286749714866799,0.05577586838998322,0.12122540036134558,0.48375812093953025,0.4177911044477761,0.6271945175976307,0.5573231367617412,False,False
pathway|Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome,pathway,49,0,0.10979280297217997,0.28024484715550185,0.05024523603187002,0.11115746624961327,0.005497251374312844,0.0024987506246876563,0.024821285009669077,0.012475733287202553,True,True
pathway|Lysosome Vesicle Biogenesis,pathway,24,0,0.15792197886019393,0.2847394892317245,0.04117595408976987,0.08890494688793125,0.0009995002498750624,0.0029985007496251873,0.00584778033518452,0.014585213248176847,True,True
pathway|M-decay Degradation of Maternal mRNAs by Maternally Stored Factors,pathway,31,1,0.0837558706149538,0.20327813085789773,0.0455217124188771,0.09862093882473212,0.05847076461769116,0.030484757621189407,0.15237613313794798,0.08892814828540786,False,False
pathway|MAP Kinase Activation,pathway,56,1,0.05085822584797293,0.12408682267132898,0.04482480111139714,0.09862541401065061,0.32533733133433285,0.21839080459770116,0.4836976644104577,0.36375116371245014,False,False
pathway|MAP2K and MAPK Activation,pathway,29,1,0.06764408782816872,0.1327521756697901,0.03281606785099784,0.07038448962502199,0.06596701649175413,0.10944527736131934,0.16587589982248585,0.2255137312296233,False,False
pathway|MAP3K8 (TPL2)-dependent MAPK1 3 Activation,pathway,15,0,0.0019060638609510725,-0.0011526236144047987,0.049087188425609475,0.10724210475725775,0.9045477261369316,0.9130434782608695,0.930072092666538,0.9388075764098148,False,False
pathway|MAPK Targets Nuclear Events Mediated by MAP Kinases,pathway,26,1,0.07978211262421787,0.19701425014722282,0.04678103212576896,0.101346955601312,0.09795102448775612,0.057971014492753624,0.22113508463159723,0.1435110811697846,False,False
