set,family,n_genes_present,ic_day0,icc,retest_rho,hr_ic_null_mean,hr_ic_null_sd,hr_ic_null_skew,hr_ic_z,hr_ic_exceed,hr_ic_p_empirical,hr_ic_n_control,hr_icc_null_mean,hr_icc_null_sd,hr_icc_null_skew,hr_icc_z,hr_icc_exceed,hr_icc_p_empirical,hr_icc_n_control,hr_rho_null_mean,hr_rho_null_sd,hr_rho_null_skew,hr_rho_z,hr_rho_exceed,hr_rho_p_empirical,hr_rho_n_control,icc_q_stored,ic_q_stored,retest_rho_q_stored,hr_ic_q,hr_icc_q,hr_rho_q
pathway|Zinc Influx Into Cells by the SLC39 Gene Family,pathway,7,0.05045080233050155,0.2820851311100991,0.24538619275461382,0.0326413992774143,0.07465540853061318,0.8761914574026664,0.23855475984414887,3486,0.34866513348665135,10000,0.44637157008309114,0.12468280279112698,-0.3612552104865093,-1.3176351132257629,8992,0.8992100789921008,10000,0.4527357006151743,0.1296243168183546,-0.4042841347257666,-1.5996189060045263,9338,0.9338066193380662,10000,0.999999873896792,0.3904087251532605,0.9999999961394392,0.5074799196019202,1.0,1.0
pathway|Zinc Transporters,pathway,9,0.09746525404420137,0.3352084763675405,0.33909774436090223,0.02756405768208399,0.0581047268322612,0.9710039780336327,1.2030208241734042,1203,0.12038796120387961,10000,0.44651597565030005,0.12221712763220942,-0.35541578677767616,-0.9107356836082712,8201,0.8201179882011799,10000,0.4525285987696514,0.12738363107506548,-0.3684242541947205,-0.890466486560631,8176,0.8176182381761824,10000,0.999999873896792,0.3818428029672328,0.9999999961394392,0.25319405810422974,1.0,1.0
pathway|Activated TAK1 Mediates P38 MAPK Activation,pathway,20,0.037535705291937976,0.27292961526972265,0.29671907040328094,0.0374863255747023,0.029702710525031813,0.7702682176408063,0.001662465019617024,4459,0.44595540445955406,10000,0.3832853072158942,0.10969084458749136,-0.12154822914737778,-1.0060611016459984,8422,0.8422157784221578,10000,0.4219313192071087,0.12225184957230308,-0.20804484394779094,-1.0242155782663542,8430,0.843015698430157,10000,0.999999873896792,0.6730253736201102,0.9999999961394392,0.5975574017502219,1.0,1.0
pathway|Alpha-Linolenic (Omega3) and Linoleic (Omega6) Acid Metabolism,pathway,11,0.30189026284720066,0.544698194958303,0.5316473000683527,0.04374539986329459,0.0520069231725624,0.7911761415074751,4.963663436257599,4,0.0004999500049995,10000,0.4379086784152656,0.1147484959554633,-0.23400499799526084,0.9306397931741519,1778,0.17788221177882213,10000,0.4526754408749146,0.12162389346438479,-0.2865626956992396,0.6493120467037462,2693,0.2693730626937306,10000,0.8555661469772295,3.1261111185586385e-07,0.9999999961394392,0.0031902297575120537,0.9720821651516312,1.0
pathway|Alpha-Linolenic Acid (ALA) Metabolism,pathway,11,0.30189026284720066,0.544698194958303,0.5316473000683527,0.044603477661094876,0.0512895872724465,0.7777361213029432,5.016355148646789,5,0.0005999400059994001,10000,0.4388436093484321,0.11651829147382795,-0.2477121472953669,0.9084804134263132,1834,0.18348165183481652,10000,0.4536182843472317,0.12324490913298045,-0.2974552933331605,0.6331216134609519,2770,0.2770722927707229,10000,0.8818086116253029,5.386632094038709e-06,0.9999999961394392,0.0037260368918597755,0.9776572551949826,1.0
pathway|eNOS Activation,pathway,8,0.16660970608339035,0.3732272400919486,0.4054682159945318,0.04584897300068352,0.06089635310717301,0.8458832018702956,1.9830536135748065,400,0.0400959904009599,10000,0.41336386819200516,0.11815537326565048,-0.1915151732421324,-0.3396936338207557,6441,0.6441355864413558,10000,0.44236055365686944,0.12728837300888118,-0.2570162162382368,-0.28983273798121034,6306,0.6306369363063694,10000,0.999999873896792,0.2066778561078795,0.9999999961394392,0.11543453632628484,1.0,1.0
pathway|mRNA 3'-End Processing,pathway,52,0.14570738858664556,0.5454201042653243,0.5992481203007519,0.04616205547290686,0.016676026291019837,0.5339398587950863,5.969367724452713,0,9.999000099990002e-05,10000,0.3607167032524639,0.08521601530741262,-0.05923742821407775,2.1674728670021928,144,0.014498550144985502,10000,0.4275151537935749,0.09895070770619549,-0.24888434799755413,1.7355405584069863,304,0.030496950304969503,10000,0.6546990428633584,1.0363357409151144e-05,0.9999999961394392,0.0008018355252597347,0.46685331466853314,1.0
pathway|mRNA Capping,pathway,25,0.09926953748006381,0.40754139926800265,0.4291866028708134,0.05055627095010252,0.0293192708526412,0.6213907368396264,1.661476056986356,658,0.0658934106589341,10000,0.4224919209350637,0.10181926769793627,-0.2046098273494737,-0.1468339146910216,5760,0.5760423957604239,10000,0.4496404237867397,0.11092145501667489,-0.273760484964475,-0.18439914002977562,5907,0.5907409259074092,10000,0.999999873896792,0.1573952514935881,0.9999999961394392,0.16696720158492623,1.0,1.0
pathway|mRNA Splicing,pathway,190,0.09805154642511191,0.5031323546750675,0.5127136021872863,0.04355311135132582,0.008097625941761664,0.31373952551636797,6.730174432079259,0,9.999000099990002e-05,10000,0.34845170014283183,0.05420167151592447,-0.07318886615589396,2.8537986044727495,16,0.0016998300169983002,10000,0.42627699931647295,0.06373327359514029,-0.19565954631025725,1.3562241196002875,838,0.08389161083891611,10000,0.534702711323958,8.687702459292631e-07,0.9999999961394392,0.0008018355252597347,0.13683631636836316,1.0
pathway|mRNA Splicing - Major Pathway,pathway,180,0.10226408665985261,0.5106240903161579,0.5202323991797676,0.043965668215739946,0.008243053666747727,0.2825195242584825,7.0724298058724315,0,9.999000099990002e-05,10000,0.3472036781330981,0.05561478048771213,-0.08471672495707927,2.938434904353652,9,0.000999900009999,10000,0.4287240874914559,0.06535010971152833,-0.16591375144253387,1.4002778586333242,776,0.0776922307769223,10000,0.2270112184793382,7.105976815220076e-11,0.9999999961394392,0.0008018355252597347,0.10463953604639535,1.0
pathway|mRNA Splicing - Minor Pathway,pathway,49,0.07989930763829797,0.35204813027172266,0.3613123718386877,0.046075538730871696,0.017411155816522982,0.5234897338112474,1.942649256824634,385,0.0385961403859614,10000,0.3676055052742464,0.08659806309088433,-0.12030184598346445,-0.1796503807042005,5770,0.577042295770423,10000,0.4274241626794259,0.09955897758938406,-0.27619679537893227,-0.6640465022994338,7517,0.7517248275172482,10000,0.999999873896792,0.1922375242462858,0.9999999961394392,0.11217590152342108,1.0,1.0
pathway|mRNA Decay by 3' to 5' Exoribonuclease,pathway,13,0.060161768056504895,0.6020073095770366,0.6383458646616542,0.05781652899731846,0.048553237392361455,0.6926662127052589,0.04830242400181111,4347,0.43475652434756523,10000,0.4421168355853013,0.11119621565142938,-0.23546689066581716,1.4379129096708607,697,0.06979302069793021,10000,0.4601249350649351,0.11808536759427914,-0.2838532905236473,1.5092549841488856,543,0.054394560543945605,10000,0.7414691400384221,0.5467537244669661,0.9999999961394392,0.5893428791835842,0.7540519143961893,1.0
pathway|mRNA Decay by 5' to 3' Exoribonuclease,pathway,14,0.0561483629152802,0.24011843930055618,0.296308954203691,0.043907645812833775,0.04151778096878991,0.7449002809767219,0.29483071630557806,3404,0.3404659534046595,10000,0.41766283517653147,0.1134713832416027,-0.20019239233102848,-1.5646623034280691,9349,0.934906509349065,10000,0.43919296650717704,0.12262479014532092,-0.2518640243014957,-1.165213103599657,8714,0.8714128587141285,10000,0.999999873896792,0.6171735288238164,0.9999999961394392,0.49831834998318353,1.0,1.0
pathway|mTORC1-mediated Signalling,pathway,23,0.048719805262347385,0.36962600334677836,0.44559125085440876,0.03540159394173539,0.02808816421829853,0.734571432405057,0.47415741438650544,2884,0.28847115288471153,10000,0.4086761184711206,0.10778760980632833,-0.1676935823781482,-0.3622876061034019,6502,0.6502349765023497,10000,0.43219306220095693,0.11731073174410496,-0.25193677396810477,0.11421110800568426,4734,0.4734526547345265,10000,0.999999873896792,0.3520897148106202,0.9999999961394392,0.44823320192108485,1.0,1.0
pathway|Mitochondrial Fatty Acid Beta-Oxidation of Saturated Fatty Acids,pathway,7,0.19284249585001462,0.4029508169216324,0.39999999999999997,0.02912218565895257,0.07079159582163586,0.8734012672494197,2.312708285367182,290,0.029097090290970903,10000,0.4269862032719543,0.12299935709781144,-0.24732794523226484,-0.1954106665062361,5914,0.5914408559144085,10000,0.4376322761449077,0.1299376019638507,-0.2946137294802662,-0.2896180595619827,6269,0.626937306269373,10000,0.999999873896792,0.0892927788083086,0.9999999961394392,0.09144175672522838,1.0,1.0
